case;stage;start_time;end_time;Территория;Время работы;Оценка доставки
56811561706;Передача товара курьеру;03.11.2022 18:47;03.11.2022 18:49;74;с 10 до 22;4
56811561706;Доставка заказа;03.11.2022 18:49;03.11.2022 19:22;74;с 10 до 22;4
56811561706;Проверка заказа;03.11.2022 19:22;03.11.2022 19:24;74;с 10 до 22;4
56811561706;Заказ доставлен;03.11.2022 19:24;03.11.2022 19:24;74;с 10 до 22;4
56829738987;Заказ оформлен;12.11.2022 8:57;12.11.2022 8:57;74;с 10 до 22;
56829738987;Поступление заказа сборщику;12.11.2022 8:57;12.11.2022 8:58;74;с 10 до 22;
56829738987;Сборка заказа;12.11.2022 8:58;12.11.2022 9:22;74;с 10 до 22;
56829738987;Упаковка товара;12.11.2022 9:22;12.11.2022 9:25;74;с 10 до 22;
56829738987;Оплата;12.11.2022 9:25;12.11.2022 9:25;74;с 10 до 22;
56829738987;Передача товара курьеру;12.11.2022 9:25;12.11.2022 10:05;74;с 10 до 22;
56829738987;Доставка заказа;12.11.2022 10:05;12.11.2022 10:37;74;с 10 до 22;
56829738987;Проверка заказа;12.11.2022 10:37;12.11.2022 10:39;74;с 10 до 22;
56829738987;Заказ доставлен;12.11.2022 10:39;12.11.2022 10:39;74;с 10 до 22;
56835462198;Заказ оформлен;22.11.2022 19:44;22.11.2022 19:44;74;с 10 до 22;4
56835462198;Поступление заказа сборщику;22.11.2022 19:44;22.11.2022 19:45;74;с 10 до 22;4
56835462198;Сборка заказа;22.11.2022 19:45;22.11.2022 20:08;74;с 10 до 22;4
56835462198;Упаковка товара;22.11.2022 20:08;22.11.2022 20:10;74;с 10 до 22;4
56835462198;Оплата;22.11.2022 20:10;22.11.2022 20:11;74;с 10 до 22;4
56835462198;Передача товара курьеру;22.11.2022 20:11;22.11.2022 20:15;74;с 10 до 22;4
56835462198;Доставка заказа;22.11.2022 20:15;22.11.2022 20:48;74;с 10 до 22;4
56835462198;Проверка заказа;22.11.2022 20:48;22.11.2022 20:49;74;с 10 до 22;4
56835462198;Заказ доставлен;22.11.2022 20:49;22.11.2022 20:49;74;с 10 до 22;4
56844574328;Заказ оформлен;04.10.2022 17:26;04.10.2022 17:26;72;с 10 до 22;
56844574328;Поступление заказа сборщику;04.10.2022 17:26;04.10.2022 17:27;72;с 10 до 22;
56844574328;Сборка заказа;04.10.2022 17:27;04.10.2022 17:51;72;с 10 до 22;
56844574328;Упаковка товара;04.10.2022 17:51;04.10.2022 17:53;72;с 10 до 22;
56844574328;Оплата;04.10.2022 17:53;04.10.2022 17:53;72;с 10 до 22;
56844574328;Оплата;04.10.2022 17:53;04.10.2022 17:53;72;с 10 до 22;
56844574328;Передача товара курьеру;04.10.2022 17:53;04.10.2022 17:58;72;с 10 до 22;
56844574328;Доставка заказа;04.10.2022 17:58;04.10.2022 18:30;72;с 10 до 22;
56844574328;Проверка заказа;04.10.2022 18:30;04.10.2022 18:32;72;с 10 до 22;
56844574328;Заказ доставлен;04.10.2022 18:32;04.10.2022 18:32;72;с 10 до 22;
56851896624;Заказ оформлен;17.11.2022 18:45;17.11.2022 18:45;74;с 10 до 22;4
56851896624;Поступление заказа сборщику;17.11.2022 18:45;17.11.2022 18:46;74;с 10 до 22;4
56851896624;Сборка заказа;17.11.2022 18:46;17.11.2022 19:10;74;с 10 до 22;4
56851896624;Упаковка товара;17.11.2022 19:10;17.11.2022 19:12;74;с 10 до 22;4
56851896624;Оплата;17.11.2022 19:12;17.11.2022 19:12;74;с 10 до 22;4
56851896624;Оплата;17.11.2022 19:12;17.11.2022 19:13;74;с 10 до 22;4
56851896624;Передача товара курьеру;17.11.2022 19:13;17.11.2022 19:16;74;с 10 до 22;4
56851896624;Доставка заказа;17.11.2022 19:16;17.11.2022 19:49;74;с 10 до 22;4
56851896624;Проверка заказа;17.11.2022 19:49;17.11.2022 19:51;74;с 10 до 22;4
56851896624;Заказ доставлен;17.11.2022 19:51;17.11.2022 19:51;74;с 10 до 22;4
56919485242;Заказ оформлен;23.11.2022 21:37;23.11.2022 21:37;89;с 9 до 18;
56919485242;Поступление заказа сборщику;23.11.2022 21:37;23.11.2022 21:38;89;с 9 до 18;
56919485242;Сборка заказа;23.11.2022 21:38;23.11.2022 22:02;89;с 9 до 18;
56919485242;Упаковка товара;23.11.2022 22:02;23.11.2022 22:04;89;с 9 до 18;
56919485242;Оплата;23.11.2022 22:04;23.11.2022 22:05;89;с 9 до 18;
56919485242;Оплата;23.11.2022 22:05;23.11.2022 22:05;89;с 9 до 18;
56919485242;Передача товара курьеру;23.11.2022 22:05;23.11.2022 22:09;89;с 9 до 18;
56919485242;Доставка заказа;23.11.2022 22:09;23.11.2022 22:41;89;с 9 до 18;
56919485242;Проверка заказа;23.11.2022 22:41;23.11.2022 22:43;89;с 9 до 18;
56919485242;Заказ доставлен;23.11.2022 22:43;23.11.2022 22:43;89;с 9 до 18;
57082968298;Заказ оформлен;03.11.2022 18:48;03.11.2022 18:48;21;с 9 до 21;
57082968298;Поступление заказа сборщику;03.11.2022 18:48;03.11.2022 18:50;21;с 9 до 21;
57082968298;Сборка заказа;03.11.2022 18:50;03.11.2022 19:13;21;с 9 до 21;
57082968298;Упаковка товара;03.11.2022 19:13;03.11.2022 19:15;21;с 9 до 21;
57082968298;Оплата;03.11.2022 19:15;03.11.2022 19:16;21;с 9 до 21;
57082968298;Оплата;03.11.2022 19:16;03.11.2022 19:16;21;с 9 до 21;
57082968298;Передача товара курьеру;03.11.2022 19:16;03.11.2022 19:22;21;с 9 до 21;
57082968298;Доставка заказа;03.11.2022 19:22;03.11.2022 19:54;21;с 9 до 21;
57082968298;Отмена заказа;03.11.2022 19:54;03.11.2022 19:54;21;с 9 до 21;
57229035379;Заказ оформлен;23.11.2022 8:02;23.11.2022 8:02;25;с 9 до 21;
57229035379;Поступление заказа сборщику;23.11.2022 8:02;23.11.2022 8:04;25;с 9 до 21;
57229035379;Сборка заказа;23.11.2022 8:04;23.11.2022 8:27;25;с 9 до 21;
57229035379;Упаковка товара;23.11.2022 8:27;23.11.2022 8:29;25;с 9 до 21;
57229035379;Оплата;23.11.2022 8:29;23.11.2022 8:30;25;с 9 до 21;
57229035379;Оплата;23.11.2022 8:30;23.11.2022 8:30;25;с 9 до 21;
57229035379;Передача товара курьеру;23.11.2022 8:30;23.11.2022 8:35;25;с 9 до 21;
57229035379;Доставка заказа;23.11.2022 8:35;23.11.2022 9:07;25;с 9 до 21;
57229035379;Проверка заказа;23.11.2022 9:07;23.11.2022 9:08;25;с 9 до 21;
57229035379;Заказ доставлен;23.11.2022 9:08;23.11.2022 9:08;25;с 9 до 21;
57230817695;Заказ оформлен;19.10.2022 14:07;19.10.2022 14:07;58;с 9 до 18;
57230817695;Поступление заказа сборщику;19.10.2022 14:07;19.10.2022 14:09;58;с 9 до 18;
57230817695;Сборка заказа;19.10.2022 14:09;19.10.2022 14:33;58;с 9 до 18;
57230817695;Упаковка товара;19.10.2022 14:33;19.10.2022 14:35;58;с 9 до 18;
57230817695;Оплата;19.10.2022 14:35;19.10.2022 14:35;58;с 9 до 18;
57230817695;Оплата;19.10.2022 14:35;19.10.2022 14:35;58;с 9 до 18;
57230817695;Оплата;19.10.2022 14:35;19.10.2022 14:36;58;с 9 до 18;
57230817695;Передача товара курьеру;19.10.2022 14:36;19.10.2022 14:40;58;с 9 до 18;
57230817695;Доставка заказа;19.10.2022 14:40;19.10.2022 15:13;58;с 9 до 18;
57230817695;Проверка заказа;19.10.2022 15:13;19.10.2022 15:14;58;с 9 до 18;
57230817695;Заказ доставлен;19.10.2022 15:14;19.10.2022 15:14;58;с 9 до 18;
57266243284;Заказ оформлен;19.12.2022 11:50;19.12.2022 11:50;12;с 10 до 22;5
57266243284;Поступление заказа сборщику;19.12.2022 11:50;19.12.2022 11:51;12;с 10 до 22;5
57266243284;Сборка заказа;19.12.2022 11:51;19.12.2022 12:14;12;с 10 до 22;5
57266243284;Упаковка товара;19.12.2022 12:14;19.12.2022 12:16;12;с 10 до 22;5
57266243284;Оплата;19.12.2022 12:16;19.12.2022 12:17;12;с 10 до 22;5
57266243284;Оплата;19.12.2022 12:17;19.12.2022 12:17;12;с 10 до 22;5
57266243284;Передача товара курьеру;19.12.2022 12:17;19.12.2022 12:24;12;с 10 до 22;5
57266243284;Доставка заказа;19.12.2022 12:24;19.12.2022 12:57;12;с 10 до 22;5
57266243284;Проверка заказа;19.12.2022 12:57;19.12.2022 12:59;12;с 10 до 22;5
57266243284;Заказ доставлен;19.12.2022 12:59;19.12.2022 12:59;12;с 10 до 22;5
57277321148;Заказ оформлен;18.12.2022 12:54;18.12.2022 12:54;72;с 10 до 22;
57277321148;Поступление заказа сборщику;18.12.2022 12:54;18.12.2022 12:55;72;с 10 до 22;
57277321148;Сборка заказа;18.12.2022 12:55;18.12.2022 13:19;72;с 10 до 22;
57277321148;Упаковка товара;18.12.2022 13:19;18.12.2022 13:21;72;с 10 до 22;
57277321148;Оплата;18.12.2022 13:21;18.12.2022 13:21;72;с 10 до 22;
57277321148;Оплата;18.12.2022 13:21;18.12.2022 13:22;72;с 10 до 22;
57277321148;Передача товара курьеру;18.12.2022 13:22;18.12.2022 14:01;72;с 10 до 22;
57277321148;Доставка заказа;18.12.2022 14:01;18.12.2022 14:33;72;с 10 до 22;
57277321148;Проверка заказа;18.12.2022 14:33;18.12.2022 14:35;72;с 10 до 22;
57277321148;Заказ доставлен;18.12.2022 14:35;18.12.2022 14:35;72;с 10 до 22;
57308329573;Заказ оформлен;17.11.2022 20:14;17.11.2022 20:14;21;с 9 до 21;
57308329573;Поступление заказа сборщику;17.11.2022 20:14;17.11.2022 20:15;21;с 9 до 21;
57308329573;Сборка заказа;17.11.2022 20:15;17.11.2022 20:39;21;с 9 до 21;
57308329573;Упаковка товара;17.11.2022 20:39;17.11.2022 20:41;21;с 9 до 21;
57308329573;Оплата;17.11.2022 20:41;17.11.2022 20:41;21;с 9 до 21;
57308329573;Оплата;17.11.2022 20:41;17.11.2022 20:41;21;с 9 до 21;
57308329573;Отмена заказа;17.11.2022 20:41;17.11.2022 20:42;21;с 9 до 21;
57309919913;Заказ оформлен;16.12.2022 17:30;16.12.2022 17:30;72;с 10 до 22;
57309919913;Поступление заказа сборщику;16.12.2022 17:30;16.12.2022 17:31;72;с 10 до 22;
57309919913;Сборка заказа;16.12.2022 17:31;16.12.2022 17:55;72;с 10 до 22;
57309919913;Упаковка товара;16.12.2022 17:55;16.12.2022 17:57;72;с 10 до 22;
57309919913;Оплата;16.12.2022 17:57;16.12.2022 17:57;72;с 10 до 22;
57309919913;Оплата;16.12.2022 17:57;16.12.2022 17:58;72;с 10 до 22;
57309919913;Передача товара курьеру;16.12.2022 17:58;16.12.2022 18:03;72;с 10 до 22;
57309919913;Доставка заказа;16.12.2022 18:03;16.12.2022 18:35;72;с 10 до 22;
57309919913;Проверка заказа;16.12.2022 18:35;16.12.2022 18:37;72;с 10 до 22;
57309919913;Заказ доставлен;16.12.2022 18:37;16.12.2022 18:37;72;с 10 до 22;
57664649919;Заказ оформлен;30.12.2022 19:18;30.12.2022 19:18;21;с 9 до 21;
57664649919;Поступление заказа сборщику;30.12.2022 19:18;30.12.2022 19:19;21;с 9 до 21;
57664649919;Сборка заказа;30.12.2022 19:19;30.12.2022 19:43;21;с 9 до 21;
57664649919;Упаковка товара;30.12.2022 19:43;30.12.2022 19:45;21;с 9 до 21;
57664649919;Оплата;30.12.2022 19:45;30.12.2022 19:46;21;с 9 до 21;
57664649919;Оплата;30.12.2022 19:46;30.12.2022 19:46;21;с 9 до 21;
57664649919;Передача товара курьеру;30.12.2022 19:46;30.12.2022 19:50;21;с 9 до 21;
57664649919;Доставка заказа;30.12.2022 19:50;30.12.2022 20:22;21;с 9 до 21;
57664649919;Отмена заказа;30.12.2022 20:22;30.12.2022 20:22;21;с 9 до 21;
57721985025;Заказ оформлен;10.11.2022 23:17;10.11.2022 23:17;89;с 9 до 18;
57721985025;Поступление заказа сборщику;10.11.2022 23:17;10.11.2022 23:19;89;с 9 до 18;
57721985025;Сборка заказа;10.11.2022 23:19;10.11.2022 23:42;89;с 9 до 18;
57721985025;Упаковка товара;10.11.2022 23:42;10.11.2022 23:44;89;с 9 до 18;
57721985025;Оплата;10.11.2022 23:44;10.11.2022 23:45;89;с 9 до 18;
57721985025;Оплата;10.11.2022 23:45;10.11.2022 23:45;89;с 9 до 18;
57721985025;Передача товара курьеру;10.11.2022 23:45;11.11.2022 0:25;89;с 9 до 18;
57721985025;Доставка заказа;11.11.2022 0:25;11.11.2022 0:57;89;с 9 до 18;
57721985025;Проверка заказа;11.11.2022 0:57;11.11.2022 0:59;89;с 9 до 18;
57721985025;Заказ доставлен;11.11.2022 0:59;11.11.2022 0:59;89;с 9 до 18;
57775228538;Заказ оформлен;17.12.2022 9:16;17.12.2022 9:16;89;с 9 до 18;2
57775228538;Поступление заказа сборщику;17.12.2022 9:16;17.12.2022 9:17;89;с 9 до 18;2
57775228538;Сборка заказа;17.12.2022 9:17;17.12.2022 9:41;89;с 9 до 18;2
57775228538;Упаковка товара;17.12.2022 9:41;17.12.2022 9:43;89;с 9 до 18;2
57775228538;Оплата;17.12.2022 9:43;17.12.2022 9:43;89;с 9 до 18;2
57775228538;Оплата;17.12.2022 9:43;17.12.2022 9:43;89;с 9 до 18;2
57775228538;Передача товара курьеру;17.12.2022 9:43;17.12.2022 9:47;89;с 9 до 18;2
57775228538;Доставка заказа;17.12.2022 9:47;17.12.2022 10:20;89;с 9 до 18;2
57775228538;Проверка заказа;17.12.2022 10:20;17.12.2022 10:22;89;с 9 до 18;2
57775228538;Заказ доставлен;17.12.2022 10:22;17.12.2022 10:22;89;с 9 до 18;2
57794471642;Заказ оформлен;21.10.2022 9:37;21.10.2022 9:37;25;с 9 до 21;
57794471642;Поступление заказа сборщику;21.10.2022 9:37;21.10.2022 10:10;25;с 9 до 21;
57794471642;Сборка заказа;21.10.2022 10:10;21.10.2022 10:34;25;с 9 до 21;
57794471642;Упаковка товара;21.10.2022 10:34;21.10.2022 10:36;25;с 9 до 21;
57794471642;Оплата;21.10.2022 10:36;21.10.2022 10:37;25;с 9 до 21;
57794471642;Оплата;21.10.2022 10:37;21.10.2022 10:37;25;с 9 до 21;
57794471642;Передача товара курьеру;21.10.2022 10:37;21.10.2022 10:42;25;с 9 до 21;
57794471642;Доставка заказа;21.10.2022 10:42;21.10.2022 11:14;25;с 9 до 21;
57794471642;Проверка заказа;21.10.2022 11:14;21.10.2022 11:16;25;с 9 до 21;
57794471642;Заказ доставлен;21.10.2022 11:16;21.10.2022 11:16;25;с 9 до 21;
57798406703;Заказ оформлен;20.11.2022 17:51;20.11.2022 17:51;58;с 9 до 18;
57798406703;Поступление заказа сборщику;20.11.2022 17:51;20.11.2022 17:52;58;с 9 до 18;
57798406703;Сборка заказа;20.11.2022 17:52;20.11.2022 18:16;58;с 9 до 18;
57798406703;Упаковка товара;20.11.2022 18:16;20.11.2022 18:18;58;с 9 до 18;
57798406703;Оплата;20.11.2022 18:18;20.11.2022 18:19;58;с 9 до 18;
57798406703;Оплата;20.11.2022 18:19;20.11.2022 18:19;58;с 9 до 18;
57798406703;Отмена заказа;20.11.2022 18:19;20.11.2022 18:19;58;с 9 до 18;
57842057600;Заказ оформлен;04.12.2022 15:18;04.12.2022 15:18;12;с 10 до 22;5
57842057600;Поступление заказа сборщику;04.12.2022 15:18;04.12.2022 15:19;12;с 10 до 22;5
57842057600;Сборка заказа;04.12.2022 15:19;04.12.2022 15:43;12;с 10 до 22;5
57842057600;Упаковка товара;04.12.2022 15:43;04.12.2022 15:44;12;с 10 до 22;5
57842057600;Оплата;04.12.2022 15:44;04.12.2022 15:45;12;с 10 до 22;5
57842057600;Оплата;04.12.2022 15:45;04.12.2022 15:45;12;с 10 до 22;5
57842057600;Передача товара курьеру;04.12.2022 15:45;04.12.2022 16:25;12;с 10 до 22;5
57842057600;Доставка заказа;04.12.2022 16:25;04.12.2022 16:56;12;с 10 до 22;5
57842057600;Проверка заказа;04.12.2022 16:56;04.12.2022 16:58;12;с 10 до 22;5
57842057600;Заказ доставлен;04.12.2022 16:58;04.12.2022 16:58;12;с 10 до 22;5
57848263236;Заказ оформлен;04.11.2022 15:31;04.11.2022 15:31;25;с 9 до 21;
57848263236;Поступление заказа сборщику;04.11.2022 15:31;04.11.2022 15:33;25;с 9 до 21;
57848263236;Сборка заказа;04.11.2022 15:33;04.11.2022 15:56;25;с 9 до 21;
57848263236;Упаковка товара;04.11.2022 15:56;04.11.2022 15:58;25;с 9 до 21;
57848263236;Оплата;04.11.2022 15:58;04.11.2022 15:59;25;с 9 до 21;
57848263236;Оплата;04.11.2022 15:59;04.11.2022 15:59;25;с 9 до 21;
57848263236;Передача товара курьеру;04.11.2022 15:59;04.11.2022 16:04;25;с 9 до 21;
57848263236;Доставка заказа;04.11.2022 16:04;04.11.2022 16:37;25;с 9 до 21;
57848263236;Проверка заказа;04.11.2022 16:37;04.11.2022 16:39;25;с 9 до 21;
57848263236;Заказ доставлен;04.11.2022 16:39;04.11.2022 16:39;25;с 9 до 21;
57875810056;Заказ оформлен;22.10.2022 16:20;22.10.2022 16:20;89;с 9 до 18;5
57875810056;Поступление заказа сборщику;22.10.2022 16:20;22.10.2022 16:21;89;с 9 до 18;5
57875810056;Сборка заказа;22.10.2022 16:21;22.10.2022 16:45;89;с 9 до 18;5
57875810056;Упаковка товара;22.10.2022 16:45;22.10.2022 16:47;89;с 9 до 18;5
57875810056;Оплата;22.10.2022 16:47;22.10.2022 16:47;89;с 9 до 18;5
57875810056;Оплата;22.10.2022 16:47;22.10.2022 16:48;89;с 9 до 18;5
57875810056;Передача товара курьеру;22.10.2022 16:48;22.10.2022 16:52;89;с 9 до 18;5
57875810056;Доставка заказа;22.10.2022 16:52;22.10.2022 17:24;89;с 9 до 18;5
57875810056;Проверка заказа;22.10.2022 17:24;22.10.2022 17:26;89;с 9 до 18;5
57875810056;Заказ доставлен;22.10.2022 17:26;22.10.2022 17:26;89;с 9 до 18;5
57970082030;Заказ оформлен;08.11.2022 18:50;08.11.2022 18:50;12;с 10 до 22;5
57970082030;Поступление заказа сборщику;08.11.2022 18:50;08.11.2022 18:51;12;с 10 до 22;5
57970082030;Сборка заказа;08.11.2022 18:51;08.11.2022 19:15;12;с 10 до 22;5
57970082030;Упаковка товара;08.11.2022 19:15;08.11.2022 19:17;12;с 10 до 22;5
57970082030;Оплата;08.11.2022 19:17;08.11.2022 19:17;12;с 10 до 22;5
57970082030;Оплата;08.11.2022 19:17;08.11.2022 19:18;12;с 10 до 22;5
57970082030;Передача товара курьеру;08.11.2022 19:18;08.11.2022 19:22;12;с 10 до 22;5
57970082030;Доставка заказа;08.11.2022 19:22;08.11.2022 19:55;12;с 10 до 22;5
57970082030;Проверка заказа;08.11.2022 19:55;08.11.2022 19:57;12;с 10 до 22;5
57970082030;Заказ доставлен;08.11.2022 19:57;08.11.2022 19:57;12;с 10 до 22;5
58034713947;Заказ оформлен;22.12.2022 15:08;22.12.2022 15:08;21;с 9 до 21;5
58034713947;Поступление заказа сборщику;22.12.2022 15:08;22.12.2022 15:09;21;с 9 до 21;5
58034713947;Сборка заказа;22.12.2022 15:09;22.12.2022 15:33;21;с 9 до 21;5
58034713947;Упаковка товара;22.12.2022 15:33;22.12.2022 15:35;21;с 9 до 21;5
58034713947;Оплата;22.12.2022 15:35;22.12.2022 15:35;21;с 9 до 21;5
58034713947;Оплата;22.12.2022 15:35;22.12.2022 15:36;21;с 9 до 21;5
58034713947;Передача товара курьеру;22.12.2022 15:36;22.12.2022 15:39;21;с 9 до 21;5
58034713947;Доставка заказа;22.12.2022 15:39;22.12.2022 16:13;21;с 9 до 21;5
58034713947;Отмена заказа;22.12.2022 16:13;22.12.2022 16:13;21;с 9 до 21;5
58061720718;Заказ оформлен;19.10.2022 12:09;19.10.2022 12:09;25;с 9 до 21;
58061720718;Поступление заказа сборщику;19.10.2022 12:09;19.10.2022 12:10;25;с 9 до 21;
58061720718;Сборка заказа;19.10.2022 12:10;19.10.2022 12:34;25;с 9 до 21;
58061720718;Упаковка товара;19.10.2022 12:34;19.10.2022 12:35;25;с 9 до 21;
58061720718;Оплата;19.10.2022 12:35;19.10.2022 12:36;25;с 9 до 21;
58061720718;Оплата;19.10.2022 12:36;19.10.2022 12:36;25;с 9 до 21;
58061720718;Передача товара курьеру;19.10.2022 12:36;19.10.2022 12:42;25;с 9 до 21;
58061720718;Доставка заказа;19.10.2022 12:42;19.10.2022 13:14;25;с 9 до 21;
58061720718;Проверка заказа;19.10.2022 13:14;19.10.2022 13:16;25;с 9 до 21;
58061720718;Заказ доставлен;19.10.2022 13:16;19.10.2022 13:16;25;с 9 до 21;
58203700886;Заказ оформлен;23.11.2022 19:52;23.11.2022 19:52;72;с 10 до 22;1
58203700886;Поступление заказа сборщику;23.11.2022 19:52;23.11.2022 19:53;72;с 10 до 22;1
58203700886;Сборка заказа;23.11.2022 19:53;23.11.2022 20:17;72;с 10 до 22;1
58203700886;Упаковка товара;23.11.2022 20:17;23.11.2022 20:19;72;с 10 до 22;1
58203700886;Оплата;23.11.2022 20:19;23.11.2022 20:19;72;с 10 до 22;1
58203700886;Оплата;23.11.2022 20:19;23.11.2022 20:20;72;с 10 до 22;1
58203700886;Передача товара курьеру;23.11.2022 20:20;23.11.2022 20:26;72;с 10 до 22;1
58203700886;Доставка заказа;23.11.2022 20:26;23.11.2022 20:58;72;с 10 до 22;1
58203700886;Проверка заказа;23.11.2022 20:58;23.11.2022 21:00;72;с 10 до 22;1
58203700886;Заказ доставлен;23.11.2022 21:00;23.11.2022 21:00;72;с 10 до 22;1
58217221610;Заказ оформлен;22.10.2022 22:14;22.10.2022 22:14;12;с 10 до 22;5
58217221610;Поступление заказа сборщику;22.10.2022 22:14;22.10.2022 22:16;12;с 10 до 22;5
58217221610;Сборка заказа;22.10.2022 22:16;22.10.2022 22:39;12;с 10 до 22;5
58217221610;Упаковка товара;22.10.2022 22:39;22.10.2022 22:41;12;с 10 до 22;5
58217221610;Оплата;22.10.2022 22:41;22.10.2022 22:42;12;с 10 до 22;5
58217221610;Оплата;22.10.2022 22:42;22.10.2022 22:42;12;с 10 до 22;5
58217221610;Передача товара курьеру;22.10.2022 22:42;22.10.2022 22:47;12;с 10 до 22;5
58217221610;Доставка заказа;22.10.2022 22:47;22.10.2022 23:19;12;с 10 до 22;5
58217221610;Проверка заказа;22.10.2022 23:19;22.10.2022 23:21;12;с 10 до 22;5
58217221610;Заказ доставлен;22.10.2022 23:21;22.10.2022 23:21;12;с 10 до 22;5
58234117290;Заказ оформлен;17.12.2022 8:11;17.12.2022 8:11;89;с 9 до 18;
58234117290;Поступление заказа сборщику;17.12.2022 8:11;17.12.2022 8:12;89;с 9 до 18;
58234117290;Сборка заказа;17.12.2022 8:12;17.12.2022 8:36;89;с 9 до 18;
58234117290;Упаковка товара;17.12.2022 8:36;17.12.2022 8:38;89;с 9 до 18;
58234117290;Оплата;17.12.2022 8:38;17.12.2022 8:39;89;с 9 до 18;
58234117290;Оплата;17.12.2022 8:39;17.12.2022 8:39;89;с 9 до 18;
58234117290;Передача товара курьеру;17.12.2022 8:39;17.12.2022 8:41;89;с 9 до 18;
58234117290;Доставка заказа;17.12.2022 8:41;17.12.2022 9:15;89;с 9 до 18;
58234117290;Проверка заказа;17.12.2022 9:15;17.12.2022 9:16;89;с 9 до 18;
58234117290;Заказ доставлен;17.12.2022 9:16;17.12.2022 9:16;89;с 9 до 18;
58246474001;Заказ оформлен;09.11.2022 13:42;09.11.2022 13:42;89;с 9 до 18;
58246474001;Поступление заказа сборщику;09.11.2022 13:42;09.11.2022 13:43;89;с 9 до 18;
58246474001;Сборка заказа;09.11.2022 13:43;09.11.2022 14:07;89;с 9 до 18;
58246474001;Упаковка товара;09.11.2022 14:07;09.11.2022 14:09;89;с 9 до 18;
58246474001;Оплата;09.11.2022 14:09;09.11.2022 14:09;89;с 9 до 18;
58246474001;Оплата;09.11.2022 14:09;09.11.2022 14:10;89;с 9 до 18;
58246474001;Передача товара курьеру;09.11.2022 14:10;09.11.2022 14:13;89;с 9 до 18;
58246474001;Доставка заказа;09.11.2022 14:13;09.11.2022 14:45;89;с 9 до 18;
58246474001;Проверка заказа;09.11.2022 14:45;09.11.2022 14:47;89;с 9 до 18;
58246474001;Заказ доставлен;09.11.2022 14:47;09.11.2022 14:47;89;с 9 до 18;
58397101127;Заказ оформлен;08.12.2022 9:02;08.12.2022 9:02;21;с 9 до 21;3
58397101127;Поступление заказа сборщику;08.12.2022 9:02;08.12.2022 9:03;21;с 9 до 21;3
58397101127;Сборка заказа;08.12.2022 9:03;08.12.2022 9:27;21;с 9 до 21;3
58397101127;Упаковка товара;08.12.2022 9:27;08.12.2022 9:30;21;с 9 до 21;3
58397101127;Оплата;08.12.2022 9:30;08.12.2022 9:30;21;с 9 до 21;3
58397101127;Оплата;08.12.2022 9:30;08.12.2022 9:30;21;с 9 до 21;3
58397101127;Отмена заказа;08.12.2022 9:30;08.12.2022 9:30;21;с 9 до 21;3
58433329104;Заказ оформлен;18.11.2022 8:17;18.11.2022 8:17;21;с 9 до 21;
58433329104;Поступление заказа сборщику;18.11.2022 8:17;18.11.2022 8:18;21;с 9 до 21;
58433329104;Сборка заказа;18.11.2022 8:18;18.11.2022 8:42;21;с 9 до 21;
58433329104;Упаковка товара;18.11.2022 8:42;18.11.2022 8:44;21;с 9 до 21;
58433329104;Оплата;18.11.2022 8:44;18.11.2022 8:44;21;с 9 до 21;
58433329104;Оплата;18.11.2022 8:44;18.11.2022 8:45;21;с 9 до 21;
58433329104;Передача товара курьеру;18.11.2022 8:45;18.11.2022 8:49;21;с 9 до 21;
58433329104;Доставка заказа;18.11.2022 8:49;18.11.2022 9:21;21;с 9 до 21;
58433329104;Отмена заказа;18.11.2022 9:21;18.11.2022 9:21;21;с 9 до 21;
58610575640;Заказ оформлен;25.11.2022 16:06;25.11.2022 16:06;72;с 10 до 22;3
58610575640;Поступление заказа сборщику;25.11.2022 16:06;25.11.2022 16:07;72;с 10 до 22;3
58610575640;Сборка заказа;25.11.2022 16:07;25.11.2022 16:31;72;с 10 до 22;3
58610575640;Упаковка товара;25.11.2022 16:31;25.11.2022 16:33;72;с 10 до 22;3
58610575640;Оплата;25.11.2022 16:33;25.11.2022 16:34;72;с 10 до 22;3
58610575640;Оплата;25.11.2022 16:34;25.11.2022 16:34;72;с 10 до 22;3
58610575640;Передача товара курьеру;25.11.2022 16:34;25.11.2022 16:38;72;с 10 до 22;3
58610575640;Доставка заказа;25.11.2022 16:38;25.11.2022 17:11;72;с 10 до 22;3
58610575640;Проверка заказа;25.11.2022 17:11;25.11.2022 17:12;72;с 10 до 22;3
58610575640;Заказ доставлен;25.11.2022 17:12;25.11.2022 17:12;72;с 10 до 22;3
58720096491;Заказ оформлен;09.11.2022 13:39;09.11.2022 13:39;21;с 9 до 21;
58720096491;Поступление заказа сборщику;09.11.2022 13:39;09.11.2022 13:40;21;с 9 до 21;
58720096491;Сборка заказа;09.11.2022 13:40;09.11.2022 14:04;21;с 9 до 21;
58720096491;Упаковка товара;09.11.2022 14:04;09.11.2022 14:06;21;с 9 до 21;
58720096491;Оплата;09.11.2022 14:06;09.11.2022 14:06;21;с 9 до 21;
58720096491;Оплата;09.11.2022 14:06;09.11.2022 14:07;21;с 9 до 21;
58720096491;Передача товара курьеру;09.11.2022 14:07;09.11.2022 14:10;21;с 9 до 21;
58720096491;Доставка заказа;09.11.2022 14:10;09.11.2022 14:42;21;с 9 до 21;
58720096491;Отмена заказа;09.11.2022 14:42;09.11.2022 14:42;21;с 9 до 21;
